loan_id,customer_id,loan_type,loan_amount,start_date,term_months,interest_rate,status
LOAN400397,CUST038113,Car,1483340,11/7/2025,36,9.5,Active
LOAN400398,CUST000679,Personal,134050,8/15/2025,24,12,Active
LOAN400399,CUST044624,Car,1322080,7/17/2025,36,9.5,Active
LOAN400400,CUST039506,Car,592955,9/29/2025,36,9.5,Active
LOAN400401,CUST034110,Personal,290430,8/1/2025,24,12,Active
LOAN400402,CUST013554,Personal,281656,3/30/2025,24,12,Closed
LOAN400403,CUST011126,Car,1090733,2/3/2025,36,9.5,Active
LOAN400404,CUST009497,Personal,132919,6/22/2025,24,12,Active
LOAN400405,CUST045084,Personal,321220,6/10/2025,24,12,Active
LOAN400406,CUST029958,Home,775651,10/5/2025,60,7.5,Active
LOAN400407,CUST045474,Home,1216372,7/20/2025,60,7.5,Active
LOAN400408,CUST014791,Home,3244597,4/11/2025,60,7.5,Active
LOAN400409,CUST030027,Personal,315913,10/16/2025,24,12,Active
LOAN400410,CUST039191,Home,1577449,3/5/2025,60,7.5,Active
LOAN400411,CUST007367,Personal,378165,8/1/2025,24,12,Active
LOAN400412,CUST028413,Car,414540,7/27/2025,36,9.5,Active
LOAN400413,CUST031891,Personal,248723,7/19/2025,24,12,Active
LOAN400414,CUST004724,Home,3221037,2/3/2025,60,7.5,Active
LOAN400415,CUST000209,Car,1191069,7/14/2025,36,9.5,Active
LOAN400416,CUST012196,Home,1137876,2/11/2025,60,7.5,Active
LOAN400417,CUST014316,Personal,172207,1/29/2025,24,12,Active
LOAN400418,CUST048236,Car,769631,2/5/2025,36,9.5,Active
LOAN400419,CUST043848,Car,1498685,7/17/2025,36,9.5,Active
LOAN400420,CUST035452,Car,591982,3/27/2025,36,9.5,Active
LOAN400421,CUST036126,Personal,149003,5/19/2025,24,12,Active
LOAN400422,CUST044278,Car,1493412,3/7/2025,36,9.5,Active
LOAN400423,CUST019360,Home,2935562,6/26/2025,60,7.5,Closed
LOAN400424,CUST020492,Car,1452245,9/30/2025,36,9.5,Active
LOAN400425,CUST018316,Home,813331,7/24/2025,60,7.5,Active
LOAN400426,CUST034483,Home,2733795,8/23/2025,60,7.5,Closed
LOAN400427,CUST038130,Home,4187873,2/20/2025,60,7.5,Active
LOAN400428,CUST022365,Home,2623493,5/28/2025,60,7.5,Active
LOAN400429,CUST006778,Car,1361151,10/19/2025,36,9.5,Active
LOAN400430,CUST036286,Car,1153734,9/27/2025,36,9.5,Active
LOAN400431,CUST049221,Home,3367020,2/20/2025,60,7.5,Active
LOAN400432,CUST010787,Home,4302626,8/25/2025,60,7.5,Active
LOAN400433,CUST021561,Personal,406394,4/6/2025,24,12,Active
LOAN400434,CUST038771,Home,1235585,8/9/2025,60,7.5,Active
LOAN400435,CUST024880,Car,924377,8/11/2025,36,9.5,Active
LOAN400436,CUST009386,Personal,462601,10/10/2025,24,12,Active
LOAN400437,CUST010044,Home,511199,9/5/2025,60,7.5,Active
LOAN400438,CUST047429,Home,3697996,9/14/2025,60,7.5,Closed
LOAN400439,CUST003882,Personal,145674,8/20/2025,24,12,Active
LOAN400440,CUST011119,Home,1055268,11/19/2025,60,7.5,Active
LOAN400441,CUST037098,Home,4220138,10/2/2025,60,7.5,Active
LOAN400442,CUST010378,Personal,428249,11/30/2025,24,12,Active
LOAN400443,CUST026417,Car,1321067,4/10/2025,36,9.5,Active
LOAN400444,CUST028987,Car,894329,10/3/2025,36,9.5,Active
LOAN400445,CUST000054,Personal,465155,2/3/2025,24,12,Active
LOAN400446,CUST030905,Personal,283437,2/28/2025,24,12,Active
LOAN400447,CUST012207,Personal,409129,8/22/2025,24,12,Active
LOAN400448,CUST008027,Personal,170339,11/26/2025,24,12,Active
LOAN400449,CUST000070,Home,514306,10/5/2025,60,7.5,Active
LOAN400450,CUST045060,Home,1728171,9/27/2025,60,7.5,Active
LOAN400451,CUST015629,Personal,416847,3/20/2025,24,12,Active
LOAN400452,CUST017971,Personal,229812,4/24/2025,24,12,Active
LOAN400453,CUST034362,Personal,392272,10/27/2025,24,12,Active
LOAN400454,CUST018487,Home,4534700,11/9/2025,60,7.5,Active
LOAN400455,CUST037771,Car,513788,10/29/2025,36,9.5,Active
LOAN400456,CUST015924,Home,2139459,8/14/2025,60,7.5,Active
LOAN400457,CUST045713,Car,799699,3/15/2025,36,9.5,Active
LOAN400458,CUST043667,Home,4071816,10/29/2025,60,7.5,Active
LOAN400459,CUST035546,Home,4087644,5/19/2025,60,7.5,Active
LOAN400460,CUST014956,Personal,125798,2/2/2025,24,12,Active
LOAN400461,CUST026599,Personal,150078,11/5/2025,24,12,Active
LOAN400462,CUST047313,Car,1252817,11/17/2025,36,9.5,Active
LOAN400463,CUST042250,Personal,163484,11/23/2025,24,12,Active
LOAN400464,CUST017589,Car,1448269,8/24/2025,36,9.5,Active
LOAN400465,CUST025396,Car,671037,2/21/2025,36,9.5,Active
LOAN400466,CUST047792,Personal,145817,5/10/2025,24,12,Active
LOAN400467,CUST002305,Home,3454450,6/16/2025,60,7.5,Active
LOAN400468,CUST022830,Car,1449608,11/13/2025,36,9.5,Active
LOAN400469,CUST041176,Car,1186928,6/25/2025,36,9.5,Active
LOAN400470,CUST034127,Personal,120059,2/4/2025,24,12,Active
LOAN400471,CUST025279,Personal,204264,10/9/2025,24,12,Active
LOAN400472,CUST041605,Personal,209587,9/6/2025,24,12,Active
LOAN400473,CUST021824,Home,1114221,7/25/2025,60,7.5,Active
LOAN400474,CUST021396,Car,1237160,1/31/2025,36,9.5,Active
LOAN400475,CUST030781,Home,1269133,7/4/2025,60,7.5,Active
LOAN400476,CUST008250,Home,3427635,4/22/2025,60,7.5,Active
LOAN400477,CUST047408,Car,1087992,9/14/2025,36,9.5,Active
LOAN400478,CUST022148,Home,4614529,6/16/2025,60,7.5,Active
LOAN400479,CUST036292,Home,2629937,9/22/2025,60,7.5,Active
LOAN400480,CUST005053,Personal,338488,4/21/2025,24,12,Active
LOAN400481,CUST037057,Personal,492584,5/4/2025,24,12,Active
LOAN400482,CUST009847,Home,3139615,5/20/2025,60,7.5,Active
LOAN400483,CUST034631,Personal,197129,8/7/2025,24,12,Active
LOAN400484,CUST022742,Home,540226,6/2/2025,60,7.5,Closed
LOAN400485,CUST012952,Personal,229417,9/27/2025,24,12,Active
LOAN400486,CUST038272,Home,4089905,9/22/2025,60,7.5,Active
LOAN400487,CUST016338,Personal,432388,7/3/2025,24,12,Active
LOAN400488,CUST012296,Home,4026821,9/25/2025,60,7.5,Active
LOAN400489,CUST039460,Personal,145822,10/22/2025,24,12,Active
LOAN400490,CUST020334,Car,415700,1/21/2025,36,9.5,Active
LOAN400491,CUST015015,Home,4378184,5/7/2025,60,7.5,Active
LOAN400492,CUST042489,Home,2421995,4/2/2025,60,7.5,Active
LOAN400493,CUST028933,Personal,499210,10/16/2025,24,12,Active
LOAN400494,CUST010800,Car,1432595,7/9/2025,36,9.5,Active
LOAN400495,CUST040393,Personal,300237,2/8/2025,24,12,Active
LOAN400496,CUST013156,Car,951972,6/3/2025,36,9.5,Active
LOAN400497,CUST018231,Car,1065137,4/29/2025,36,9.5,Active
LOAN400498,CUST030080,Car,323102,8/8/2025,36,9.5,Active
LOAN400499,CUST014749,Car,331429,10/26/2025,36,9.5,Active
LOAN400500,CUST036361,Personal,261219,7/14/2025,24,12,Active
LOAN400501,CUST021652,Car,1434535,11/8/2025,36,9.5,Active
LOAN400502,CUST010383,Car,1244704,11/21/2025,36,9.5,Closed
LOAN400503,CUST043172,Home,2409157,11/26/2025,60,7.5,Active
LOAN400504,CUST036321,Personal,142277,11/26/2025,24,12,Active
LOAN400505,CUST006627,Home,2974378,1/27/2025,60,7.5,Active
LOAN400506,CUST041325,Car,1445339,3/18/2025,36,9.5,Active
LOAN400507,CUST027148,Personal,109380,2/3/2025,24,12,Active
LOAN400508,CUST034276,Car,308111,10/19/2025,36,9.5,Active
LOAN400509,CUST018245,Home,4057340,2/9/2025,60,7.5,Active
LOAN400510,CUST039390,Car,1165841,2/22/2025,36,9.5,Active
LOAN400511,CUST023940,Personal,188435,12/11/2025,24,12,Active
LOAN400512,CUST026293,Personal,102752,8/3/2025,24,12,Active
LOAN400513,CUST047531,Personal,172039,8/28/2025,24,12,Active
LOAN400514,CUST014494,Car,764757,2/10/2025,36,9.5,Active
LOAN400515,CUST011319,Personal,195822,2/3/2025,24,12,Active
LOAN400516,CUST030439,Personal,459392,7/7/2025,24,12,Active
LOAN400517,CUST046185,Car,1118593,4/12/2025,36,9.5,Active
LOAN400518,CUST007378,Personal,223755,3/25/2025,24,12,Active
LOAN400519,CUST038353,Personal,117449,3/18/2025,24,12,Active
LOAN400520,CUST024696,Car,1029599,10/14/2025,36,9.5,Active
LOAN400521,CUST037489,Home,3024007,2/10/2025,60,7.5,Active
LOAN400522,CUST023525,Car,719860,8/24/2025,36,9.5,Active
LOAN400523,CUST028159,Car,355801,10/15/2025,36,9.5,Active
LOAN400524,CUST018553,Home,1831240,10/31/2025,60,7.5,Active
LOAN400525,CUST009013,Personal,299165,6/9/2025,24,12,Active
LOAN400526,CUST042881,Car,593784,10/13/2025,36,9.5,Active
LOAN400527,CUST047801,Home,4815628,12/9/2025,60,7.5,Active
LOAN400528,CUST049277,Home,2312223,3/17/2025,60,7.5,Active
LOAN400529,CUST047847,Car,816151,12/8/2025,36,9.5,Active
LOAN400530,CUST039785,Home,4005476,12/3/2025,60,7.5,Active
LOAN400531,CUST023817,Home,4118811,10/11/2025,60,7.5,Active
LOAN400532,CUST018557,Personal,99886,8/6/2025,24,12,Active
LOAN400533,CUST043166,Personal,346118,11/4/2025,24,12,Active
LOAN400534,CUST004188,Home,4073996,4/6/2025,60,7.5,Active
LOAN400535,CUST009303,Home,579527,10/7/2025,60,7.5,Active
LOAN400536,CUST036399,Car,730071,12/3/2025,36,9.5,Active
LOAN400537,CUST034123,Car,1259870,5/30/2025,36,9.5,Active
LOAN400538,CUST013517,Home,1162720,3/7/2025,60,7.5,Active
LOAN400539,CUST049878,Personal,213631,2/11/2025,24,12,Active
LOAN400540,CUST016963,Car,1394651,3/11/2025,36,9.5,Active
LOAN400541,CUST023303,Personal,360351,2/26/2025,24,12,Closed
LOAN400542,CUST014326,Home,1800778,3/2/2025,60,7.5,Active
LOAN400543,CUST001422,Personal,453473,3/20/2025,24,12,Active
LOAN400544,CUST025365,Personal,465573,7/31/2025,24,12,Active
LOAN400545,CUST007255,Car,735162,10/13/2025,36,9.5,Active
LOAN400546,CUST034281,Car,788530,5/30/2025,36,9.5,Active
LOAN400547,CUST022025,Home,1947859,1/19/2025,60,7.5,Active
LOAN400548,CUST005369,Car,475921,11/19/2025,36,9.5,Closed
LOAN400549,CUST046002,Car,1417374,5/6/2025,36,9.5,Active
LOAN400550,CUST007939,Home,4079642,11/25/2025,60,7.5,Active
LOAN400551,CUST044239,Home,1233093,9/1/2025,60,7.5,Active
LOAN400552,CUST025388,Car,1132043,10/18/2025,36,9.5,Active
LOAN400553,CUST002838,Personal,495949,4/16/2025,24,12,Active
LOAN400554,CUST014312,Home,4448271,7/21/2025,60,7.5,Active
LOAN400555,CUST031444,Car,347508,7/26/2025,36,9.5,Active
LOAN400556,CUST014214,Car,598687,11/19/2025,36,9.5,Active
LOAN400557,CUST034204,Car,1127444,5/28/2025,36,9.5,Active
LOAN400558,CUST040242,Home,4065711,7/2/2025,60,7.5,Active
LOAN400559,CUST033873,Personal,244085,12/3/2025,24,12,Active
LOAN400560,CUST018524,Car,849606,7/16/2025,36,9.5,Active
LOAN400561,CUST047004,Car,1124878,3/2/2025,36,9.5,Active
LOAN400562,CUST001258,Personal,57359,9/16/2025,24,12,Active
LOAN400563,CUST035716,Personal,240670,12/10/2025,24,12,Closed
LOAN400564,CUST001344,Car,628085,2/3/2025,36,9.5,Active
LOAN400565,CUST017306,Personal,231164,2/22/2025,24,12,Active
LOAN400566,CUST020774,Car,837938,11/18/2025,36,9.5,Active
LOAN400567,CUST024566,Car,386770,4/17/2025,36,9.5,Active
LOAN400568,CUST014388,Home,3467264,4/4/2025,60,7.5,Active
LOAN400569,CUST030068,Personal,134637,2/15/2025,24,12,Active
LOAN400570,CUST039234,Home,1194329,8/26/2025,60,7.5,Active
LOAN400571,CUST018470,Home,4048078,3/1/2025,60,7.5,Active
LOAN400572,CUST017461,Car,528658,7/14/2025,36,9.5,Active
LOAN400573,CUST004265,Car,769819,3/1/2025,36,9.5,Active
LOAN400574,CUST047120,Car,1085178,2/14/2025,36,9.5,Active
LOAN400575,CUST003837,Home,892719,4/7/2025,60,7.5,Active
LOAN400576,CUST034977,Personal,322969,10/13/2025,24,12,Closed
LOAN400577,CUST011566,Personal,104875,6/22/2025,24,12,Active
LOAN400578,CUST009639,Personal,386363,7/17/2025,24,12,Active
LOAN400579,CUST019540,Personal,329238,1/23/2025,24,12,Active
LOAN400580,CUST033026,Home,1607295,2/28/2025,60,7.5,Active
LOAN400581,CUST029614,Personal,88104,6/24/2025,24,12,Active
LOAN400582,CUST026306,Car,566146,10/12/2025,36,9.5,Active
LOAN400583,CUST018712,Car,942204,2/25/2025,36,9.5,Active
LOAN400584,CUST020423,Home,3164070,3/18/2025,60,7.5,Active
LOAN400585,CUST042837,Home,2481929,4/24/2025,60,7.5,Active
LOAN400586,CUST045684,Car,470361,7/13/2025,36,9.5,Active
LOAN400587,CUST049897,Car,1454173,2/26/2025,36,9.5,Active
LOAN400588,CUST023686,Home,4717598,8/25/2025,60,7.5,Active
LOAN400589,CUST014757,Car,988105,11/26/2025,36,9.5,Active
LOAN400590,CUST034072,Home,3918865,5/10/2025,60,7.5,Active
LOAN400591,CUST023542,Personal,88733,6/22/2025,24,12,Closed
LOAN400592,CUST008987,Car,312171,10/28/2025,36,9.5,Active
LOAN400593,CUST005759,Home,4130556,5/11/2025,60,7.5,Active
LOAN400594,CUST027076,Car,1447363,4/10/2025,36,9.5,Active
LOAN400595,CUST018099,Car,1090578,6/19/2025,36,9.5,Active
LOAN400596,CUST023793,Personal,235340,8/2/2025,24,12,Active
LOAN400597,CUST049438,Personal,442125,7/24/2025,24,12,Active
LOAN400598,CUST024698,Personal,91996,9/22/2025,24,12,Active
LOAN400599,CUST032412,Personal,213864,9/22/2025,24,12,Active
LOAN400600,CUST007119,Home,3813453,4/21/2025,60,7.5,Active
LOAN400601,CUST028790,Home,3482863,4/21/2025,60,7.5,Active
LOAN400602,CUST023793,Home,2052839,1/21/2025,60,7.5,Active
LOAN400603,CUST007538,Home,3319923,10/17/2025,60,7.5,Active
LOAN400604,CUST020092,Home,798135,9/17/2025,60,7.5,Active
LOAN400605,CUST010758,Personal,360838,3/1/2025,24,12,Active
LOAN400606,CUST016602,Personal,132010,6/10/2025,24,12,Active
LOAN400607,CUST021646,Home,985268,3/17/2025,60,7.5,Active
LOAN400608,CUST027911,Home,1391256,12/11/2025,60,7.5,Active
LOAN400609,CUST003940,Home,1659301,8/8/2025,60,7.5,Active
LOAN400610,CUST020417,Personal,391460,6/20/2025,24,12,Active
LOAN400611,CUST006217,Car,1472741,4/27/2025,36,9.5,Active
LOAN400612,CUST020134,Car,1152639,6/2/2025,36,9.5,Active
LOAN400613,CUST049632,Home,2958464,3/22/2025,60,7.5,Active
LOAN400614,CUST041383,Car,1496753,9/10/2025,36,9.5,Active
LOAN400615,CUST040434,Personal,151168,2/1/2025,24,12,Active
LOAN400616,CUST038752,Car,1461705,6/18/2025,36,9.5,Active
LOAN400617,CUST040799,Car,1430189,12/1/2025,36,9.5,Active
LOAN400618,CUST014947,Car,491771,11/29/2025,36,9.5,Active
LOAN400619,CUST003332,Car,428067,4/14/2025,36,9.5,Active
LOAN400620,CUST042505,Car,1427057,8/16/2025,36,9.5,Active
LOAN400621,CUST037055,Personal,231826,3/27/2025,24,12,Active
LOAN400622,CUST006520,Personal,84431,4/25/2025,24,12,Active
LOAN400623,CUST000058,Home,1732700,2/21/2025,60,7.5,Active
LOAN400624,CUST021510,Personal,153022,6/22/2025,24,12,Active
LOAN400625,CUST006272,Personal,452372,1/24/2025,24,12,Active
LOAN400626,CUST048553,Personal,142391,10/17/2025,24,12,Active
LOAN400627,CUST029413,Car,921951,3/22/2025,36,9.5,Active
LOAN400628,CUST038421,Car,1265983,2/17/2025,36,9.5,Closed
LOAN400629,CUST025078,Personal,177966,10/17/2025,24,12,Active
LOAN400630,CUST034415,Personal,483142,2/15/2025,24,12,Active
LOAN400631,CUST024755,Personal,199598,11/11/2025,24,12,Active
LOAN400632,CUST011065,Car,1004096,5/9/2025,36,9.5,Active
LOAN400633,CUST011135,Car,1324372,3/30/2025,36,9.5,Active
LOAN400634,CUST035208,Personal,408242,6/19/2025,24,12,Closed
LOAN400635,CUST029277,Personal,379138,3/20/2025,24,12,Active
LOAN400636,CUST016777,Car,565641,12/11/2025,36,9.5,Active
LOAN400637,CUST039862,Personal,118137,3/23/2025,24,12,Active
LOAN400638,CUST002978,Car,997759,8/21/2025,36,9.5,Active
LOAN400639,CUST009708,Personal,310571,2/17/2025,24,12,Active
LOAN400640,CUST040510,Personal,254225,2/19/2025,24,12,Active
LOAN400641,CUST017055,Personal,306835,8/24/2025,24,12,Active
LOAN400642,CUST022649,Car,1288217,9/8/2025,36,9.5,Active
LOAN400643,CUST019559,Car,332541,2/17/2025,36,9.5,Active
LOAN400644,CUST007201,Car,1115659,2/6/2025,36,9.5,Active
LOAN400645,CUST036697,Home,835676,3/17/2025,60,7.5,Active
LOAN400646,CUST025450,Car,1483216,2/14/2025,36,9.5,Active
LOAN400647,CUST044175,Car,355941,4/7/2025,36,9.5,Closed
LOAN400648,CUST033836,Home,1816163,11/10/2025,60,7.5,Active
LOAN400649,CUST000211,Car,1239521,3/15/2025,36,9.5,Active
LOAN400650,CUST028609,Home,838964,12/10/2025,60,7.5,Active
LOAN400651,CUST045069,Personal,69422,5/15/2025,24,12,Active
LOAN400652,CUST008206,Car,796049,6/7/2025,36,9.5,Active
LOAN400653,CUST009370,Personal,173303,6/22/2025,24,12,Active
LOAN400654,CUST019651,Personal,478984,7/23/2025,24,12,Active
LOAN400655,CUST020267,Personal,434029,5/24/2025,24,12,Active
LOAN400656,CUST049431,Personal,388062,9/19/2025,24,12,Active
LOAN400657,CUST020131,Personal,466601,8/4/2025,24,12,Active
LOAN400658,CUST008761,Personal,447607,5/18/2025,24,12,Active
LOAN400659,CUST010742,Personal,293585,4/4/2025,24,12,Active
LOAN400660,CUST029988,Personal,325815,10/20/2025,24,12,Active
LOAN400661,CUST008772,Car,1049876,3/11/2025,36,9.5,Active
LOAN400662,CUST029364,Personal,221457,5/1/2025,24,12,Active
LOAN400663,CUST010384,Car,464427,6/24/2025,36,9.5,Active
LOAN400664,CUST040204,Home,1097885,9/19/2025,60,7.5,Active
LOAN400665,CUST004900,Home,1964951,4/6/2025,60,7.5,Closed
LOAN400666,CUST025333,Car,347888,5/12/2025,36,9.5,Active
LOAN400667,CUST028434,Car,1084696,11/25/2025,36,9.5,Active
LOAN400668,CUST003957,Car,1079110,8/4/2025,36,9.5,Active
LOAN400669,CUST038105,Personal,102857,6/25/2025,24,12,Active
LOAN400670,CUST023036,Personal,104884,2/8/2025,24,12,Active
LOAN400671,CUST008807,Home,681021,10/3/2025,60,7.5,Active
LOAN400672,CUST008664,Home,4652928,4/17/2025,60,7.5,Active
LOAN400673,CUST026358,Home,3298292,6/28/2025,60,7.5,Closed
LOAN400674,CUST047825,Car,987609,12/2/2025,36,9.5,Active
LOAN400675,CUST030318,Home,2895191,9/29/2025,60,7.5,Active
LOAN400676,CUST043564,Home,2091036,7/12/2025,60,7.5,Active
LOAN400677,CUST004602,Home,4682400,4/23/2025,60,7.5,Active
LOAN400678,CUST007499,Home,3083376,4/9/2025,60,7.5,Active
LOAN400679,CUST045469,Personal,315392,4/23/2025,24,12,Active
LOAN400680,CUST047758,Personal,84883,9/7/2025,24,12,Active
LOAN400681,CUST001419,Home,1964461,11/22/2025,60,7.5,Active
LOAN400682,CUST029779,Car,770897,8/13/2025,36,9.5,Active
LOAN400683,CUST013152,Car,1314607,5/20/2025,36,9.5,Active
LOAN400684,CUST003494,Car,956052,3/4/2025,36,9.5,Active
LOAN400685,CUST020114,Home,1394490,11/29/2025,60,7.5,Active
LOAN400686,CUST006900,Car,1438531,4/18/2025,36,9.5,Active
LOAN400687,CUST042403,Personal,470769,3/21/2025,24,12,Active
LOAN400688,CUST020813,Personal,80231,8/27/2025,24,12,Active
LOAN400689,CUST018157,Home,3375793,5/10/2025,60,7.5,Active
LOAN400690,CUST018046,Home,3203103,11/25/2025,60,7.5,Active
LOAN400691,CUST040158,Car,1051214,9/12/2025,36,9.5,Active
LOAN400692,CUST046795,Home,4852908,5/11/2025,60,7.5,Active
LOAN400693,CUST005469,Home,2596367,6/14/2025,60,7.5,Active
LOAN400694,CUST019546,Personal,217644,11/21/2025,24,12,Active
LOAN400695,CUST045870,Home,3585206,9/21/2025,60,7.5,Closed
LOAN400696,CUST046377,Personal,81595,2/10/2025,24,12,Active
LOAN400697,CUST047780,Car,1352213,8/7/2025,36,9.5,Active
LOAN400698,CUST013504,Personal,300300,1/23/2025,24,12,Closed
LOAN400699,CUST039782,Personal,428794,4/13/2025,24,12,Active
LOAN400700,CUST042019,Home,2962285,5/2/2025,60,7.5,Active
LOAN400701,CUST015969,Personal,378824,12/2/2025,24,12,Active
LOAN400702,CUST027847,Home,3424291,7/6/2025,60,7.5,Active
LOAN400703,CUST029691,Personal,147691,2/6/2025,24,12,Active
LOAN400704,CUST016294,Home,2911128,4/27/2025,60,7.5,Active
LOAN400705,CUST016126,Personal,436548,3/20/2025,24,12,Active
LOAN400706,CUST014653,Personal,273652,6/2/2025,24,12,Active
LOAN400707,CUST003094,Car,1230120,8/19/2025,36,9.5,Active
LOAN400708,CUST024940,Car,412324,3/14/2025,36,9.5,Active
LOAN400709,CUST017925,Car,619309,4/9/2025,36,9.5,Closed
LOAN400710,CUST049059,Home,4349065,5/28/2025,60,7.5,Active
LOAN400711,CUST027775,Personal,402580,11/13/2025,24,12,Active
LOAN400712,CUST037834,Home,2456552,2/18/2025,60,7.5,Active
LOAN400713,CUST020822,Personal,149805,11/11/2025,24,12,Active
LOAN400714,CUST038055,Home,1388135,6/28/2025,60,7.5,Active
LOAN400715,CUST044075,Car,1072661,9/2/2025,36,9.5,Active
LOAN400716,CUST021918,Home,3541198,9/4/2025,60,7.5,Active
LOAN400717,CUST008590,Home,2353808,7/5/2025,60,7.5,Active
LOAN400718,CUST027026,Personal,357891,1/20/2025,24,12,Active
LOAN400719,CUST016361,Personal,356009,2/23/2025,24,12,Active
LOAN400720,CUST003186,Home,1296367,6/12/2025,60,7.5,Active
LOAN400721,CUST042726,Car,1483284,1/22/2025,36,9.5,Active
LOAN400722,CUST022047,Personal,97347,11/4/2025,24,12,Active
LOAN400723,CUST049559,Home,4524081,7/25/2025,60,7.5,Active
LOAN400724,CUST044486,Personal,266403,3/27/2025,24,12,Closed
LOAN400725,CUST034403,Personal,498886,8/17/2025,24,12,Active
LOAN400726,CUST027604,Home,4921078,7/4/2025,60,7.5,Closed
LOAN400727,CUST028972,Car,1484391,8/13/2025,36,9.5,Active
LOAN400728,CUST002152,Home,1792907,3/3/2025,60,7.5,Active
LOAN400729,CUST012801,Car,1162697,1/29/2025,36,9.5,Active
LOAN400730,CUST032681,Car,826355,6/18/2025,36,9.5,Active
LOAN400731,CUST008088,Home,3967407,7/29/2025,60,7.5,Active
LOAN400732,CUST027219,Personal,225503,6/14/2025,24,12,Active
LOAN400733,CUST024891,Car,1162110,12/11/2025,36,9.5,Active
LOAN400734,CUST012972,Home,1517749,8/12/2025,60,7.5,Active
LOAN400735,CUST049602,Car,1392572,1/20/2025,36,9.5,Active
LOAN400736,CUST006345,Car,959532,1/29/2025,36,9.5,Active
LOAN400737,CUST008035,Car,1074394,7/15/2025,36,9.5,Active
LOAN400738,CUST003331,Personal,326732,10/16/2025,24,12,Active
LOAN400739,CUST019424,Personal,57487,8/17/2025,24,12,Active
LOAN400740,CUST043473,Car,1453973,10/27/2025,36,9.5,Active
LOAN400741,CUST022148,Home,3331390,2/21/2025,60,7.5,Active
LOAN400742,CUST032532,Car,970935,6/5/2025,36,9.5,Active
LOAN400743,CUST042132,Home,733868,12/8/2025,60,7.5,Active
LOAN400744,CUST015723,Home,2164850,2/17/2025,60,7.5,Active
LOAN400745,CUST012559,Personal,116486,11/20/2025,24,12,Closed
LOAN400746,CUST001922,Personal,307077,4/12/2025,24,12,Active
LOAN400747,CUST048995,Car,1497359,8/2/2025,36,9.5,Active
LOAN400748,CUST046047,Car,1355579,9/24/2025,36,9.5,Active
LOAN400749,CUST048243,Car,328862,2/2/2025,36,9.5,Active
