cc_id,customer_id,card_type,limit,usage_last_month,status
CC500572,CUST013527,Platinum,200000,69638,Active
CC500573,CUST002360,Gold,100000,10629,Active
CC500574,CUST012422,Platinum,200000,173297,Active
CC500575,CUST012864,Platinum,200000,86605,Active
CC500576,CUST014881,Platinum,200000,115946,Active
CC500577,CUST030649,Classic,50000,3447,Active
CC500578,CUST025336,Gold,100000,77169,Active
CC500579,CUST045002,Classic,50000,24351,Active
CC500580,CUST041681,Platinum,200000,1832,Active
CC500581,CUST028433,Platinum,200000,73396,Active
CC500582,CUST025189,Platinum,200000,120478,Active
CC500583,CUST001092,Gold,100000,76162,Active
CC500584,CUST047912,Classic,50000,5723,Active
CC500585,CUST033301,Classic,50000,17256,Active
CC500586,CUST022461,Platinum,200000,120868,Blocked
CC500587,CUST016051,Gold,100000,70970,Active
CC500588,CUST034879,Platinum,200000,194766,Active
CC500589,CUST001945,Gold,100000,58927,Active
CC500590,CUST031956,Classic,50000,14634,Active
CC500591,CUST013259,Gold,100000,19079,Active
CC500592,CUST039052,Platinum,200000,52395,Active
CC500593,CUST035778,Classic,50000,516,Active
CC500594,CUST039748,Platinum,200000,28798,Active
CC500595,CUST011510,Gold,100000,86507,Active
CC500596,CUST040256,Classic,50000,1612,Active
CC500597,CUST005574,Classic,50000,33462,Active
CC500598,CUST007538,Classic,50000,19529,Active
CC500599,CUST011179,Classic,50000,13348,Active
CC500600,CUST042826,Classic,50000,19034,Active
CC500601,CUST006058,Platinum,200000,94802,Active
CC500602,CUST021403,Platinum,200000,157370,Active
CC500603,CUST006778,Gold,100000,20045,Active
CC500604,CUST003922,Gold,100000,89308,Active
CC500605,CUST007330,Platinum,200000,194577,Active
CC500606,CUST045444,Classic,50000,33172,Active
CC500607,CUST022304,Classic,50000,22958,Active
CC500608,CUST031248,Gold,100000,11367,Active
CC500609,CUST045114,Classic,50000,17264,Active
CC500610,CUST045991,Gold,100000,6297,Active
CC500611,CUST029150,Classic,50000,25761,Active
CC500612,CUST047115,Gold,100000,14160,Active
CC500613,CUST005867,Classic,50000,17402,Active
CC500614,CUST008704,Classic,50000,12965,Active
CC500615,CUST033718,Gold,100000,74420,Active
CC500616,CUST016988,Gold,100000,86126,Active
CC500617,CUST016014,Platinum,200000,82743,Active
CC500618,CUST029170,Gold,100000,50296,Active
CC500619,CUST013347,Gold,100000,95746,Active
CC500620,CUST018451,Classic,50000,12156,Active
CC500621,CUST036781,Platinum,200000,63455,Active
CC500622,CUST017385,Platinum,200000,81202,Active
CC500623,CUST034658,Classic,50000,24922,Active
CC500624,CUST030858,Gold,100000,61323,Active
CC500625,CUST047390,Gold,100000,82841,Active
CC500626,CUST017924,Gold,100000,98282,Active
CC500627,CUST008038,Classic,50000,46305,Active
CC500628,CUST006856,Classic,50000,39167,Active
CC500629,CUST019783,Classic,50000,27446,Active
CC500630,CUST010508,Classic,50000,49823,Active
CC500631,CUST015585,Gold,100000,35667,Active
CC500632,CUST044443,Platinum,200000,91505,Active
CC500633,CUST047406,Gold,100000,69815,Active
CC500634,CUST020207,Platinum,200000,185140,Active
CC500635,CUST047583,Classic,50000,43190,Active
CC500636,CUST012228,Classic,50000,19348,Active
CC500637,CUST039125,Classic,50000,47714,Active
CC500638,CUST032549,Platinum,200000,112821,Active
CC500639,CUST044305,Classic,50000,47386,Active
CC500640,CUST041199,Classic,50000,16584,Active
CC500641,CUST026863,Platinum,200000,117005,Active
CC500642,CUST026473,Gold,100000,98962,Active
CC500643,CUST015792,Platinum,200000,195105,Active
CC500644,CUST033421,Classic,50000,296,Active
CC500645,CUST012163,Classic,50000,429,Active
CC500646,CUST007219,Gold,100000,40265,Active
CC500647,CUST002161,Gold,100000,66744,Active
CC500648,CUST001837,Gold,100000,83333,Active
CC500649,CUST042571,Platinum,200000,122892,Active
CC500650,CUST042016,Gold,100000,11998,Active
CC500651,CUST040916,Platinum,200000,31673,Active
CC500652,CUST045610,Gold,100000,51888,Active
CC500653,CUST013443,Classic,50000,7152,Active
CC500654,CUST023737,Platinum,200000,166717,Active
CC500655,CUST025784,Classic,50000,44947,Active
CC500656,CUST032305,Classic,50000,7817,Active
CC500657,CUST034616,Platinum,200000,34808,Active
CC500658,CUST011580,Platinum,200000,19151,Active
CC500659,CUST023665,Gold,100000,67728,Active
CC500660,CUST001601,Platinum,200000,166618,Active
CC500661,CUST034190,Classic,50000,15311,Active
CC500662,CUST023255,Gold,100000,87576,Active
CC500663,CUST012427,Gold,100000,34026,Active
CC500664,CUST025207,Platinum,200000,93770,Active
CC500665,CUST043665,Platinum,200000,84806,Active
CC500666,CUST030172,Gold,100000,94837,Active
CC500667,CUST012486,Classic,50000,18613,Active
CC500668,CUST004182,Classic,50000,46508,Active
CC500669,CUST019581,Platinum,200000,8370,Active
CC500670,CUST035677,Platinum,200000,164155,Active
CC500671,CUST009381,Classic,50000,17490,Active
CC500672,CUST007962,Platinum,200000,59934,Active
CC500673,CUST006932,Classic,50000,4604,Active
CC500674,CUST046536,Gold,100000,88204,Active
CC500675,CUST002871,Gold,100000,43195,Active
CC500676,CUST009048,Gold,100000,54724,Active
CC500677,CUST038688,Gold,100000,68108,Active
CC500678,CUST029519,Platinum,200000,93604,Active
CC500679,CUST020490,Classic,50000,23470,Active
CC500680,CUST043528,Platinum,200000,149898,Active
CC500681,CUST043945,Classic,50000,13742,Active
CC500682,CUST028220,Platinum,200000,114915,Active
CC500683,CUST049947,Gold,100000,1890,Active
CC500684,CUST030404,Platinum,200000,86966,Active
CC500685,CUST004478,Gold,100000,49662,Active
CC500686,CUST000048,Gold,100000,2346,Active
CC500687,CUST025257,Classic,50000,26777,Active
CC500688,CUST012016,Classic,50000,29661,Active
CC500689,CUST005740,Platinum,200000,43824,Active
CC500690,CUST019696,Platinum,200000,197503,Active
CC500691,CUST046109,Platinum,200000,56314,Active
CC500692,CUST033796,Platinum,200000,76549,Active
CC500693,CUST023738,Gold,100000,91659,Active
CC500694,CUST033363,Gold,100000,91586,Active
CC500695,CUST018566,Platinum,200000,7697,Active
CC500696,CUST014013,Platinum,200000,117981,Active
CC500697,CUST023623,Gold,100000,30527,Active
CC500698,CUST037460,Classic,50000,3226,Active
CC500699,CUST027956,Platinum,200000,107651,Blocked
CC500700,CUST013252,Classic,50000,22783,Active
CC500701,CUST019326,Gold,100000,14560,Active
CC500702,CUST046638,Platinum,200000,6905,Active
CC500703,CUST041521,Platinum,200000,127951,Active
CC500704,CUST048926,Classic,50000,28336,Active
CC500705,CUST006124,Platinum,200000,141086,Active
CC500706,CUST008579,Platinum,200000,189372,Active
CC500707,CUST039279,Gold,100000,66818,Active
CC500708,CUST012292,Platinum,200000,25898,Active
CC500709,CUST029616,Classic,50000,39540,Active
CC500710,CUST017195,Classic,50000,7119,Active
CC500711,CUST036399,Classic,50000,405,Active
CC500712,CUST034180,Gold,100000,9322,Active
CC500713,CUST045286,Gold,100000,43928,Active
CC500714,CUST021608,Classic,50000,29254,Active
CC500715,CUST039369,Platinum,200000,198955,Active
CC500716,CUST010887,Gold,100000,27027,Active
CC500717,CUST002535,Classic,50000,17028,Active
CC500718,CUST025637,Platinum,200000,93653,Active
CC500719,CUST021251,Gold,100000,38390,Active
CC500720,CUST043581,Classic,50000,40624,Active
CC500721,CUST005909,Platinum,200000,160001,Active
CC500722,CUST021345,Gold,100000,87549,Active
CC500723,CUST008397,Platinum,200000,39269,Active
CC500724,CUST012932,Gold,100000,14661,Active
CC500725,CUST014052,Platinum,200000,118655,Active
CC500726,CUST000702,Classic,50000,36624,Active
CC500727,CUST042129,Classic,50000,26621,Active
CC500728,CUST005669,Platinum,200000,149085,Active
CC500729,CUST033895,Gold,100000,37304,Active
CC500730,CUST041346,Classic,50000,35030,Active
CC500731,CUST014124,Classic,50000,1469,Active
CC500732,CUST031309,Classic,50000,45873,Active
CC500733,CUST003532,Gold,100000,38433,Active
CC500734,CUST016060,Platinum,200000,21866,Active
CC500735,CUST023465,Classic,50000,49796,Active
CC500736,CUST015377,Classic,50000,6737,Active
CC500737,CUST032317,Platinum,200000,24074,Active
CC500738,CUST030665,Gold,100000,50232,Active
CC500739,CUST016702,Classic,50000,44975,Active
CC500740,CUST030103,Platinum,200000,57268,Active
CC500741,CUST030807,Gold,100000,20835,Active
CC500742,CUST001727,Gold,100000,88066,Active
CC500743,CUST049609,Classic,50000,40236,Active
CC500744,CUST024821,Platinum,200000,128970,Active
CC500745,CUST016349,Platinum,200000,50582,Active
CC500746,CUST043751,Platinum,200000,53369,Active
CC500747,CUST000821,Gold,100000,56530,Active
CC500748,CUST046041,Gold,100000,26359,Active
CC500749,CUST022371,Platinum,200000,116975,Active
CC500750,CUST045308,Gold,100000,78434,Active
CC500751,CUST023025,Classic,50000,2882,Active
CC500752,CUST041542,Classic,50000,49214,Active
CC500753,CUST020691,Platinum,200000,172753,Blocked
CC500754,CUST024960,Gold,100000,5012,Active
CC500755,CUST036961,Gold,100000,51026,Active
CC500756,CUST023738,Gold,100000,22801,Active
CC500757,CUST036570,Gold,100000,26484,Active
CC500758,CUST020758,Platinum,200000,62285,Active
CC500759,CUST007160,Gold,100000,3166,Active
CC500760,CUST025013,Classic,50000,13344,Active
CC500761,CUST045617,Gold,100000,54487,Active
CC500762,CUST031608,Platinum,200000,84561,Active
CC500763,CUST036003,Gold,100000,76779,Active
CC500764,CUST011801,Gold,100000,72920,Active
CC500765,CUST040167,Platinum,200000,125121,Active
CC500766,CUST044851,Classic,50000,22808,Active
CC500767,CUST024496,Gold,100000,73114,Active
CC500768,CUST034735,Platinum,200000,135644,Active
CC500769,CUST040287,Platinum,200000,91962,Active
CC500770,CUST002037,Classic,50000,23181,Active
CC500771,CUST023967,Platinum,200000,46930,Active
CC500772,CUST029376,Gold,100000,72223,Active
CC500773,CUST001180,Platinum,200000,170430,Active
CC500774,CUST024065,Classic,50000,33620,Active
CC500775,CUST042780,Gold,100000,3673,Active
CC500776,CUST045750,Platinum,200000,52752,Active
CC500777,CUST034444,Gold,100000,59536,Active
CC500778,CUST037608,Gold,100000,18006,Blocked
CC500779,CUST026123,Classic,50000,37892,Active
CC500780,CUST025198,Classic,50000,8788,Active
CC500781,CUST015352,Classic,50000,37610,Active
CC500782,CUST017058,Gold,100000,4080,Active
CC500783,CUST044953,Platinum,200000,172808,Blocked
CC500784,CUST009882,Gold,100000,90490,Active
CC500785,CUST042143,Platinum,200000,32897,Active
CC500786,CUST030098,Platinum,200000,97043,Active
CC500787,CUST012235,Gold,100000,53017,Active
CC500788,CUST013728,Gold,100000,24523,Active
CC500789,CUST046164,Classic,50000,15137,Active
CC500790,CUST000461,Gold,100000,90010,Active
CC500791,CUST040786,Gold,100000,99238,Active
CC500792,CUST003521,Gold,100000,79963,Active
CC500793,CUST023629,Classic,50000,19172,Active
CC500794,CUST028423,Platinum,200000,21965,Active
CC500795,CUST017211,Platinum,200000,115930,Active
CC500796,CUST035426,Gold,100000,45253,Active
CC500797,CUST020747,Classic,50000,13791,Active
CC500798,CUST038148,Gold,100000,44705,Active
CC500799,CUST040718,Classic,50000,23679,Active
CC500800,CUST015290,Platinum,200000,2793,Active
CC500801,CUST004014,Classic,50000,4779,Active
CC500802,CUST001137,Classic,50000,3915,Active
CC500803,CUST013889,Gold,100000,38782,Active
CC500804,CUST000755,Platinum,200000,112666,Active
CC500805,CUST036595,Platinum,200000,108209,Active
CC500806,CUST016704,Gold,100000,5831,Active
CC500807,CUST024917,Classic,50000,39056,Active
CC500808,CUST039400,Gold,100000,92065,Active
CC500809,CUST009868,Classic,50000,48227,Active
CC500810,CUST013670,Gold,100000,62764,Active
CC500811,CUST027243,Classic,50000,46110,Active
CC500812,CUST039967,Classic,50000,5187,Active
CC500813,CUST046456,Classic,50000,44635,Active
CC500814,CUST022280,Platinum,200000,67733,Active
CC500815,CUST003063,Platinum,200000,21951,Active
CC500816,CUST003008,Gold,100000,59158,Active
CC500817,CUST047375,Gold,100000,20954,Active
CC500818,CUST001716,Gold,100000,69832,Active
CC500819,CUST041750,Classic,50000,30902,Active
CC500820,CUST043250,Gold,100000,70756,Active
CC500821,CUST001274,Platinum,200000,99764,Active
CC500822,CUST046520,Classic,50000,7458,Active
CC500823,CUST022869,Gold,100000,48562,Active
CC500824,CUST018420,Gold,100000,46027,Active
CC500825,CUST008171,Gold,100000,10537,Active
CC500826,CUST034755,Platinum,200000,75148,Active
CC500827,CUST016188,Classic,50000,4726,Active
CC500828,CUST038307,Platinum,200000,147127,Active
CC500829,CUST043585,Classic,50000,16010,Active
CC500830,CUST021774,Gold,100000,11928,Active
CC500831,CUST047839,Gold,100000,59727,Active
CC500832,CUST013441,Platinum,200000,164163,Active
CC500833,CUST001502,Gold,100000,71970,Active
CC500834,CUST026125,Platinum,200000,182298,Active
CC500835,CUST032613,Gold,100000,64052,Active
CC500836,CUST014930,Classic,50000,42925,Active
CC500837,CUST006228,Platinum,200000,19361,Active
CC500838,CUST048271,Gold,100000,39687,Active
CC500839,CUST037281,Platinum,200000,101504,Active
CC500840,CUST005695,Gold,100000,97974,Active
CC500841,CUST023848,Platinum,200000,122093,Active
CC500842,CUST008600,Classic,50000,10153,Active
CC500843,CUST018773,Classic,50000,37754,Active
CC500844,CUST018654,Classic,50000,27201,Active
CC500845,CUST033772,Platinum,200000,149841,Active
CC500846,CUST038467,Platinum,200000,127991,Active
CC500847,CUST024066,Classic,50000,32820,Active
CC500848,CUST049240,Platinum,200000,25437,Active
CC500849,CUST039615,Gold,100000,45591,Active
CC500850,CUST006928,Gold,100000,86107,Active
CC500851,CUST045727,Gold,100000,27790,Active
CC500852,CUST048036,Gold,100000,64120,Active
CC500853,CUST006531,Classic,50000,14645,Active
CC500854,CUST016248,Classic,50000,25204,Active
CC500855,CUST048168,Classic,50000,40768,Active
CC500856,CUST044300,Platinum,200000,48744,Active
CC500857,CUST009066,Classic,50000,41999,Active
CC500858,CUST001253,Gold,100000,24288,Blocked
CC500859,CUST014919,Platinum,200000,178964,Active
CC500860,CUST002666,Gold,100000,50167,Active
CC500861,CUST009548,Gold,100000,61293,Active
CC500862,CUST021196,Gold,100000,12939,Active
CC500863,CUST016457,Classic,50000,45142,Active
CC500864,CUST013427,Classic,50000,30468,Active
CC500865,CUST012094,Platinum,200000,133131,Active
CC500866,CUST037890,Classic,50000,4070,Active
CC500867,CUST011462,Gold,100000,5348,Active
CC500868,CUST041438,Gold,100000,33029,Active
CC500869,CUST001445,Classic,50000,34833,Active
CC500870,CUST030600,Platinum,200000,76192,Blocked
CC500871,CUST021794,Classic,50000,41066,Active
CC500872,CUST009916,Classic,50000,36551,Active
CC500873,CUST028978,Classic,50000,45950,Active
CC500874,CUST006380,Platinum,200000,117638,Active
CC500875,CUST012896,Platinum,200000,114883,Active
CC500876,CUST023189,Platinum,200000,141218,Active
CC500877,CUST000506,Platinum,200000,34442,Active
CC500878,CUST024420,Platinum,200000,169355,Active
CC500879,CUST016893,Classic,50000,36314,Active
CC500880,CUST036798,Platinum,200000,150995,Active
CC500881,CUST001770,Gold,100000,75644,Active
CC500882,CUST014282,Gold,100000,15955,Active
CC500883,CUST005178,Platinum,200000,98538,Active
CC500884,CUST014251,Platinum,200000,93053,Active
CC500885,CUST017883,Gold,100000,25028,Active
CC500886,CUST030894,Classic,50000,42340,Active
CC500887,CUST000995,Classic,50000,19338,Active
CC500888,CUST017223,Gold,100000,68056,Active
CC500889,CUST012417,Classic,50000,6906,Active
CC500890,CUST003641,Platinum,200000,12929,Active
CC500891,CUST020154,Gold,100000,91515,Active
CC500892,CUST009998,Platinum,200000,77461,Active
CC500893,CUST030305,Classic,50000,20854,Active
CC500894,CUST002975,Classic,50000,47866,Active
CC500895,CUST039841,Platinum,200000,109629,Active
CC500896,CUST019567,Platinum,200000,188337,Active
CC500897,CUST026280,Platinum,200000,95945,Active
CC500898,CUST015577,Platinum,200000,148917,Active
CC500899,CUST021284,Gold,100000,92860,Active
CC500900,CUST029957,Gold,100000,37589,Active
CC500901,CUST047185,Platinum,200000,95177,Active
CC500902,CUST038312,Classic,50000,40222,Blocked
CC500903,CUST001948,Platinum,200000,91385,Active
CC500904,CUST003061,Classic,50000,8622,Active
CC500905,CUST012164,Platinum,200000,9131,Active
CC500906,CUST021948,Gold,100000,60120,Active
CC500907,CUST026861,Gold,100000,84388,Active
CC500908,CUST008550,Gold,100000,7589,Blocked
CC500909,CUST039480,Platinum,200000,156982,Active
CC500910,CUST017953,Platinum,200000,26088,Active
CC500911,CUST006721,Platinum,200000,191599,Active
CC500912,CUST012284,Gold,100000,22329,Active
CC500913,CUST012496,Platinum,200000,11230,Active
CC500914,CUST005522,Gold,100000,40461,Active
CC500915,CUST022498,Classic,50000,15561,Active
CC500916,CUST016038,Classic,50000,5889,Active
CC500917,CUST010225,Gold,100000,78931,Active
CC500918,CUST001474,Gold,100000,38724,Active
CC500919,CUST042377,Gold,100000,82426,Active
CC500920,CUST011337,Classic,50000,37210,Active
CC500921,CUST049789,Gold,100000,73096,Active
CC500922,CUST032609,Platinum,200000,139680,Blocked
CC500923,CUST027130,Gold,100000,9181,Active
CC500924,CUST006743,Platinum,200000,86225,Active
CC500925,CUST049082,Platinum,200000,38948,Active
CC500926,CUST028726,Classic,50000,18027,Active
CC500927,CUST024214,Platinum,200000,45795,Active
CC500928,CUST010996,Platinum,200000,180218,Active
CC500929,CUST018020,Gold,100000,74224,Active
CC500930,CUST024597,Classic,50000,41565,Active
CC500931,CUST039295,Gold,100000,52084,Active
CC500932,CUST004109,Classic,50000,15908,Active
CC500933,CUST025830,Gold,100000,38027,Active
CC500934,CUST040899,Gold,100000,57875,Active
CC500935,CUST026217,Platinum,200000,104172,Active
